MyUnknownColumn,CHANNEL_DIM_SKEY,FOLIO_DIM_SKEY,KARVY_REF_NO,FOLIO_ID,SCHEME_CODE,SCHEME_PLAN,TRXN_PIN_CODE,TRXN_CAT,TRXN_TYPE,TXN_SUB_TYPE,INSTRUMENT_TYPE,INSTRUMENT_BANK,LOAD_PERCENTAGE,TRXN_DATE,TXN_PROCESSING_DATE,TRXN_BATCH_CLOSE_DATE,TRXN_STATUS,NO_OF_UNITS,PRICE_PER_UNIT,APPLICABLE_NAV_DATE,APPLICABLE_NAV,APPLICABLE_POP,GROSS_AMOUNT,REMARKS,RECORD_VALID_FLAG,INVESTOR_LOCATION,PIN_CODE_DIM_SKEY,ONLINE_OFFLINE_FLAG,INVESTOR_TYPE,TRXN_PROCESS_FLAG,TRXN_CLASSIFICATION,MF_SALES_TRXN_FACT_SKEY,CHANNEL_ID,RIA_CODE,is_excluded,is_reversal
6681,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-09-08,2020-09-08,2020-09-09,00Y0000000,0.005,0,2020-09-08,1001.4,1001.4,4.98,,Y,388120,6600196,OFFLINE,Retail,,LUMP SUM,20805487,ARN-0019,,0,0
6682,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-06-12,2020-06-13,2020-06-13,00Y0000000,0.017,0,2020-06-12,1001.4,1001.4,16.85,,Y,388120,5136746,OFFLINE,Retail,,LUMP SUM,12353979,ARN-0019,,0,0
6683,4090331,13175433,0,9015973942,TA,DD,,P,DIR,,,,0,2020-06-24,2020-06-25,2020-06-25,00Y0000000,0.018,0,2020-06-24,1010.1,1010.1,18.45,,Y,388120,5433381,OFFLINE,Retail,,LUMP SUM,89683240,ARN-0019,,0,0
6684,4090331,13175433,0,9015973942,TA,DD,,P,DSPI,DTPI,,,0,2020-12-21,2020-12-22,2020-12-22,00Y0000000,0.02,0,2020-12-21,1013.25,1013.25,19.9,TA-RD-D-9015973942DTPO,Y,388120,8498641,OFFLINE,Retail,,LUMP SUM,146738948,ARN-0019,,0,0
6685,4090331,13175433,0,9015973942,TA,DD,,P,DIR,,,,0,2020-05-20,2020-05-21,2020-05-21,00Y0000000,0.037,0,2020-05-20,1006.23,1006.23,36.8,,Y,388120,4701696,OFFLINE,Retail,,LUMP SUM,90251657,ARN-0019,,0,0
6686,4090331,13175433,0,9015973942,TA,DD,,P,DSPI,DTPI,,,0,2020-06-19,2020-06-20,2020-06-22,00Y0000000,0.023,0,2020-06-19,1009.58,1009.58,23.17,TA-RD-D-9015973942DTPO,Y,388120,5294946,OFFLINE,Retail,,LUMP SUM,59618151,ARN-0019,,0,0
6687,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-09-19,2020-09-19,2020-09-21,00Y0000000,0.009,0,2020-09-19,1001.4,1001.4,9.1,,Y,388120,6797946,OFFLINE,Retail,,LUMP SUM,20959026,ARN-0019,,0,0
6688,4090331,13175433,0,9015973942,TA,DD,,P,DIR,,,,0,2020-07-08,2020-07-09,2020-07-09,00Y0000000,0.009,0,2020-07-08,1013.25,1013.25,9.38,,Y,388120,5591606,OFFLINE,Retail,,LUMP SUM,89531710,ARN-0019,,0,0
6689,4090331,13175433,0,9015973942,TA,DD,,P,DIR,,,,0,2020-10-20,2020-10-20,2020-10-21,00Y0000000,0.044,0,2020-10-20,1013.25,1013.25,44.1,,Y,388120,7391216,OFFLINE,Retail,,LUMP SUM,89683376,ARN-0019,,0,0
6690,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-10-15,2020-10-16,2020-10-16,00Y0000000,0,0,2020-10-15,0,0,23.82,TA-DD-R-9015973942DTPI,Y,388120,7292341,OFFLINE,Retail,,LUMP SUM,93056795,ARN-0019,,0,0
6691,4090331,13175433,0,9015973942,TA,DD,,P,DIR,,,,0,2020-10-06,2020-10-06,2020-10-07,00Y0000000,0.024,0,2020-10-06,1013.25,1013.25,24.75,,Y,388120,7134141,OFFLINE,Retail,,LUMP SUM,90104900,ARN-0019,,0,0
6692,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-10-27,2020-10-27,2020-10-28,00Y0000000,0,0,2020-10-27,0,0,5.15,TA-DD-R-9015973942DTPI,Y,388120,7529641,OFFLINE,Retail,,LUMP SUM,93960250,ARN-0019,,0,0
6693,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-11-09,2020-11-10,2020-11-10,00Y0000000,0,0,2020-11-09,0,0,25,TA-DD-R-9015973942DTPI,Y,388120,7766941,OFFLINE,Retail,,LUMP SUM,92578301,ARN-0019,,0,0
6694,4090331,13175433,0,9015973942,TA,DD,,P,DSPI,DTPI,,,0,2020-08-14,2020-08-14,2020-08-15,00Y0000000,0.011,0,2020-08-14,1013.25,1013.25,10.81,TA-RD-D-9015973942DTPO,Y,388120,6224441,OFFLINE,Retail,,LUMP SUM,88598419,ARN-0019,,0,0
6695,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-04-17,2020-04-18,2020-04-20,00Y0000000,0,0,2020-04-17,0,0,207.82,TA-DD-R-9015973942DTPI,Y,388120,4188102,OFFLINE,Retail,,LUMP SUM,93851946,ARN-0019,,0,0
6696,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-05-04,2020-05-05,2020-05-05,00Y0000000,0.013,0,2020-05-04,1001.4,1001.4,12.68,,Y,388120,4464386,OFFLINE,Retail,,LUMP SUM,20958793,ARN-0019,,0,0
6697,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-09-14,2020-09-14,2020-09-15,00Y0000000,0.01,0,2020-09-14,1001.4,1001.4,9.78,,Y,388120,6699071,OFFLINE,Retail,,LUMP SUM,20552494,ARN-0019,,0,0
6698,4090331,13175433,0,9015973942,TA,DD,,P,DSPI,DTPI,,,0,2021-01-04,2021-01-05,2021-01-05,00Y0000000,0.049,0,2021-01-04,1013.25,1013.25,49.16,TA-RD-D-9015973942DTPO,Y,388120,8735941,OFFLINE,Retail,,LUMP SUM,155845025,ARN-0019,,0,0
6699,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-05-26,2020-05-27,2020-05-27,00Y0000000,0,0,2020-05-26,0,0,85.01,TA-DD-R-9015973942DTPI,Y,388120,4800571,OFFLINE,Retail,,LUMP SUM,93851961,ARN-0019,,0,0
6700,4090331,13175433,0,9015973942,TA,DD,,P,DSPI,DTPI,,,0,2020-08-20,2020-08-21,2020-08-21,00Y0000000,0.036,0,2020-08-20,1013.25,1013.25,36.79,TA-RD-D-9015973942DTPO,Y,388120,6362866,OFFLINE,Retail,,LUMP SUM,90557765,ARN-0019,,0,0
6701,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-06-24,2020-06-25,2020-06-25,00Y0000000,0,0,2020-06-24,0,0,28.12,TA-DD-R-9015973942DTPI,Y,388120,5433381,OFFLINE,Retail,,LUMP SUM,94012418,ARN-0019,,0,0
6702,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-10-07,2020-10-07,2020-10-08,00Y0000000,0,0,2020-10-07,0,0,31.58,TA-DD-R-9015973942DTPI,Y,388120,7153916,OFFLINE,Retail,,LUMP SUM,62234242,ARN-0019,,0,0
6703,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-06-04,2020-06-05,2020-06-05,00Y0000000,0,0,2020-06-04,0,0,25.88,TA-DD-R-9015973942DTPI,Y,388120,4978546,OFFLINE,Retail,,LUMP SUM,93056772,ARN-0019,,0,0
6704,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-09-28,2020-09-29,2020-09-29,00Y0000000,0.01,0,2020-09-28,1001.4,1001.4,10.41,,Y,388120,6975941,OFFLINE,Retail,,LUMP SUM,20112980,ARN-0019,,0,0
6705,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-10-03,2020-10-02,2020-10-05,00Y0000000,0.009,0,2020-10-03,1001.4,1001.4,9.01,,Y,388120,7094591,OFFLINE,Retail,,LUMP SUM,20959048,ARN-0019,,0,0
6706,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-10-12,2020-10-13,2020-10-13,00Y0000000,0.008,0,2020-10-12,1001.4,1001.4,8.45,,Y,388120,7233016,OFFLINE,Retail,,LUMP SUM,20805549,ARN-0019,,0,0
6707,4090331,13175433,0,9015973942,TA,DD,,P,DSPI,DTPI,,,0,2020-12-15,2020-12-16,2020-12-16,00Y0000000,0.008,0,2020-12-15,1013.25,1013.25,7.76,TA-RD-D-9015973942DTPO,Y,388120,8340441,OFFLINE,Retail,,LUMP SUM,144437229,ARN-0019,,0,0
6708,4090331,13175433,0,9015973942,TA,DD,,P,DSPI,DTPI,,,0,2020-11-17,2020-11-18,2020-11-18,00Y0000000,0.039,0,2020-11-17,1013.25,1013.25,39.98,TA-RD-D-9015973942DTPO,Y,388120,7905366,OFFLINE,Retail,,LUMP SUM,133545049,ARN-0019,,0,0
6709,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-06-22,2020-06-23,2020-06-23,00Y0000000,0.011,0,2020-06-22,1001.4,1001.4,11.43,,Y,388120,5314721,OFFLINE,Retail,,LUMP SUM,20958863,ARN-0019,,0,0
6710,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-11-26,2020-11-27,2020-11-27,00Y0000000,0.011,0,2020-11-26,1001.4,1001.4,11.17,,Y,388120,8122901,OFFLINE,Retail,,LUMP SUM,136700972,ARN-0019,,0,0
6711,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-11-10,2020-11-11,2020-11-11,00Y0000000,0,0,2020-11-10,0,0,3.65,TA-DD-R-9015973942DTPI,Y,388120,7786716,OFFLINE,Retail,,LUMP SUM,130740702,ARN-0019,,0,0
6712,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-07-14,2020-07-15,2020-07-15,00Y0000000,0.009,0,2020-07-14,1001.4,1001.4,8.62,,Y,388120,5690486,OFFLINE,Retail,,LUMP SUM,20958904,ARN-0019,,0,0
6713,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-08-26,2020-08-27,2020-08-27,00Y0000000,0.011,0,2020-08-26,1001.4,1001.4,11.1,,Y,388120,6402421,OFFLINE,Retail,,LUMP SUM,20958971,ARN-0019,,0,0
6714,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-12-18,2020-12-18,2020-12-19,00Y0000000,0.009,0,2020-12-18,1001.4,1001.4,9.16,,Y,388120,8419541,OFFLINE,Retail,,LUMP SUM,145889827,ARN-0019,,0,0
6715,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-06-08,2020-06-09,2020-06-09,00Y0000000,0,0,2020-06-08,0,0,7.13,TA-DD-R-9015973942DTPI,Y,388120,5057646,OFFLINE,Retail,,LUMP SUM,93034684,ARN-0019,,0,0
6716,4090331,13175433,0,9015973942,TA,DD,,P,DSPI,DTPI,,,0,2020-06-22,2020-06-23,2020-06-23,00Y0000000,0.045,0,2020-06-22,1009.71,1009.71,44.96,TA-RD-D-9015973942DTPO,Y,388120,5314721,OFFLINE,Retail,,LUMP SUM,90104790,ARN-0019,,0,0
6717,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-08-16,2020-08-15,2020-08-17,00Y0000000,0.009,0,2020-08-16,1001.4,1001.4,8.89,,Y,388120,6263991,OFFLINE,Retail,,LUMP SUM,20958952,ARN-0019,,0,0
6718,4090331,13175433,0,9015973942,TA,DD,,P,DSPI,DTPI,,,0,2020-08-31,2020-09-01,2020-09-01,00Y0000000,0.037,0,2020-08-31,1013.25,1013.25,37.15,TA-RD-D-9015973942DTPO,Y,388120,6461761,OFFLINE,Retail,,LUMP SUM,90251760,ARN-0019,,0,0
6719,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-09-09,2020-09-09,2020-09-10,00Y0000000,0.006,0,2020-09-09,1001.4,1001.4,6.17,,Y,388120,6619971,OFFLINE,Retail,,LUMP SUM,20805490,ARN-0019,,0,0
6720,4090331,13175433,0,9015973942,TA,DD,,P,DSPI,DTPI,,,0,2020-10-01,2020-10-02,2020-10-05,00Y0000000,0.034,0,2020-10-01,1013.25,1013.25,34.67,TA-RD-D-9015973942DTPO,Y,388120,7094591,OFFLINE,Retail,,LUMP SUM,59618245,ARN-0019,,0,0
6721,4090331,13175433,0,9015973942,TA,DD,,P,DSPI,DTPI,,,0,2020-07-08,2020-07-09,2020-07-09,00Y0000000,0.019,0,2020-07-08,1013.25,1013.25,19.17,TA-RD-D-9015973942DTPO,Y,388120,5591606,OFFLINE,Retail,,LUMP SUM,88598379,ARN-0019,,0,0
6722,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-07-07,2020-07-08,2020-07-08,00Y0000000,0,0,2020-07-07,0,0,17.93,TA-DD-R-9015973942DTPI,Y,388120,5571831,OFFLINE,Retail,,LUMP SUM,93056782,ARN-0019,,0,0
6723,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-12-23,2020-12-24,2020-12-24,00Y0000000,0,0,2020-12-23,0,0,12.78,TA-DD-R-9015973942DTPI,Y,388120,8538191,OFFLINE,Retail,,LUMP SUM,147588789,ARN-0019,,0,0
6724,4090331,13175433,0,9015973942,TA,DD,,P,DIR,,,,0,2020-09-02,2020-09-02,2020-09-03,00Y0000000,0.009,0,2020-09-02,1013.25,1013.25,8.7,,Y,388120,6501311,OFFLINE,Retail,,LUMP SUM,88598436,ARN-0019,,0,0
6725,4090331,13175433,0,9015973942,TA,DD,,P,DIR,,,,0,2020-10-26,2020-10-27,2020-10-27,00Y0000000,0.027,0,2020-10-26,1013.25,1013.25,26.99,,Y,388120,7509866,OFFLINE,Retail,,LUMP SUM,90104941,ARN-0019,,0,0
6726,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-07-31,2020-07-31,2020-08-01,00Y0000000,0,0,2020-07-31,0,0,44.55,TA-DD-R-9015973942DTPI,Y,388120,5947586,OFFLINE,Retail,,LUMP SUM,93056786,ARN-0019,,0,0
6727,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-11-18,2020-11-18,2020-11-19,00Y0000000,0.013,0,2020-11-18,1001.4,1001.4,13.48,,Y,388120,7925141,OFFLINE,Retail,,LUMP SUM,133933849,ARN-0019,,0,0
6728,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-11-19,2020-11-19,2020-11-20,00Y0000000,0.014,0,2020-11-19,1001.4,1001.4,13.72,,Y,388120,7944916,OFFLINE,Retail,,LUMP SUM,134251584,ARN-0019,,0,0
6729,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-10-10,2020-10-10,2020-10-12,00Y0000000,0.009,0,2020-10-10,1001.4,1001.4,8.87,,Y,388120,7213241,OFFLINE,Retail,,LUMP SUM,20113002,ARN-0019,,0,0
6730,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-06-17,2020-06-18,2020-06-18,00Y0000000,0,0,2020-06-17,0,0,17.95,TA-DD-R-9015973942DTPI,Y,388120,5235621,OFFLINE,Retail,,LUMP SUM,93056777,ARN-0019,,0,0
6731,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-11-17,2020-11-18,2020-11-18,00Y0000000,0,0,2020-11-17,0,0,39.98,TA-DD-R-9015973942DTPI,Y,388120,7905366,OFFLINE,Retail,,LUMP SUM,132836519,ARN-0019,,0,0
6732,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2021-01-01,2021-01-02,2021-01-02,00Y0000000,0.009,0,2021-01-01,1001.4,1001.4,8.92,,Y,388120,8676616,OFFLINE,Retail,,LUMP SUM,154646993,ARN-0019,,0,0
6733,4090331,13175433,0,9015973942,TA,DD,,P,DSPI,DTPI,,,0,2020-11-26,2020-11-27,2020-11-27,00Y0000000,0.014,0,2020-11-26,1013.25,1013.25,14.64,TA-RD-D-9015973942DTPO,Y,388120,8122901,OFFLINE,Retail,,LUMP SUM,136825375,ARN-0019,,0,0
6734,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-08-28,2020-08-29,2020-08-29,00Y0000000,0.007,0,2020-08-28,1001.4,1001.4,6.95,,Y,388120,6441971,OFFLINE,Retail,,LUMP SUM,12354096,ARN-0019,,0,0
6735,4090331,13175433,0,9015973942,TA,DD,,P,DIR,,,,0,2020-11-17,2020-11-18,2020-11-18,00Y0000000,0.027,0,2020-11-17,1013.25,1013.25,27.36,,Y,388120,7905366,OFFLINE,Retail,,LUMP SUM,133541974,ARN-0019,,0,0
6736,4090331,13175433,0,9015973942,TA,DD,,P,DIR,,,,0,2020-12-01,2020-12-02,2020-12-02,00Y0000000,0.015,0,2020-12-01,1013.25,1013.25,15.45,,Y,388120,8182226,OFFLINE,Retail,,LUMP SUM,139280249,ARN-0019,,0,0
6737,4090331,13175433,0,9015973942,TA,DD,,P,DSPI,DTPI,,,0,2020-05-20,2020-05-21,2020-05-21,00Y0000000,0.057,0,2020-05-20,1006.23,1006.23,57.13,TA-RD-D-9015973942DTPO,Y,388120,4701696,OFFLINE,Retail,,LUMP SUM,89683189,ARN-0019,,0,0
6738,4090331,13175433,0,9015973942,TA,DD,,P,DSPI,DTPI,,,0,2020-09-01,2020-09-02,2020-09-02,00Y0000000,0.064,0,2020-09-01,1013.25,1013.25,65.04,TA-RD-D-9015973942DTPO,Y,388120,6501311,OFFLINE,Retail,,LUMP SUM,90104875,ARN-0019,,0,0
6739,4090331,13175433,0,9015973942,TA,DD,,P,DIR,,,,0,2020-11-27,2020-11-28,2020-11-28,00Y0000000,0.001,0,2020-11-27,1013.25,1013.25,0.89,,Y,388120,8122901,OFFLINE,Retail,,LUMP SUM,136658706,ARN-0019,,0,0
6740,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-12-26,2020-12-25,2020-12-28,00Y0000000,0.008,0,2020-12-26,1001.4,1001.4,8.35,,Y,388120,8617291,OFFLINE,Retail,,LUMP SUM,153115159,ARN-0019,,0,0
6741,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-04-10,2020-04-10,2020-04-13,00Y0000000,0.013,0,2020-04-10,1001.4,1001.4,13.42,,Y,388120,4168390,OFFLINE,Retail,,LUMP SUM,12353888,ARN-0019,,0,0
6742,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-04-11,2020-04-10,2020-04-13,00Y0000000,0.013,0,2020-04-11,1001.4,1001.4,13.42,,Y,388120,4168390,OFFLINE,Retail,,LUMP SUM,12353893,ARN-0019,,0,0
6743,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-04-16,2020-04-17,2020-04-17,00Y0000000,0.019,0,2020-04-16,1001.4,1001.4,18.94,,Y,388120,4168390,OFFLINE,Retail,,LUMP SUM,12353900,ARN-0019,,0,0
6744,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-08-24,2020-08-25,2020-08-25,00Y0000000,0.006,0,2020-08-24,1001.4,1001.4,5.78,,Y,388120,6402421,OFFLINE,Retail,,LUMP SUM,21267823,ARN-0019,,0,0
6745,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-04-20,2020-04-21,2020-04-21,00Y0000000,0.026,0,2020-04-20,1001.4,1001.4,25.76,,Y,388120,4207814,OFFLINE,Retail,,LUMP SUM,20377838,ARN-0019,,0,0
6746,4090331,13175433,0,9015973942,TA,DD,,P,DSPI,DTPI,,,0,2020-09-18,2020-09-18,2020-09-21,00Y0000000,0.02,0,2020-09-18,1013.25,1013.25,20.47,TA-RD-D-9015973942DTPO,Y,388120,6797946,OFFLINE,Retail,,LUMP SUM,90251777,ARN-0019,,0,0
6747,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-06-10,2020-06-11,2020-06-11,00Y0000000,0.011,0,2020-06-10,1001.4,1001.4,11.25,,Y,388120,5116971,OFFLINE,Retail,,LUMP SUM,21174174,ARN-0019,,0,0
6748,4090331,13175433,0,9015973942,TA,DD,,P,DIR,,,,0,2020-07-20,2020-07-21,2020-07-21,00Y0000000,0.024,0,2020-07-20,1013.25,1013.25,23.98,,Y,388120,5749821,OFFLINE,Retail,,LUMP SUM,59618182,ARN-0019,,0,0
6749,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-08-17,2020-08-18,2020-08-18,00Y0000000,0,0,2020-08-17,0,0,41.82,TA-DD-R-9015973942DTPI,Y,388120,6283766,OFFLINE,Retail,,LUMP SUM,62234227,ARN-0019,,0,0
6750,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-06-18,2020-06-19,2020-06-19,00Y0000000,0.013,0,2020-06-18,1001.4,1001.4,12.77,,Y,388120,5255396,OFFLINE,Retail,,LUMP SUM,12353989,ARN-0019,,0,0
6751,4090331,13175433,0,9015973942,TA,DD,,P,DSPI,DTPI,,,0,2020-11-12,2020-11-13,2020-11-13,00Y0000000,0.019,0,2020-11-12,1013.25,1013.25,19.35,TA-RD-D-9015973942DTPO,Y,388120,7826266,OFFLINE,Retail,,LUMP SUM,132002786,ARN-0019,,0,0
6752,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-11-30,2020-11-28,2020-12-01,00Y0000000,0.008,0,2020-11-30,1001.4,1001.4,7.75,,Y,388120,8142676,OFFLINE,Retail,,LUMP SUM,137221695,ARN-0019,,0,0
6753,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-11-29,2020-11-28,2020-12-01,00Y0000000,0.008,0,2020-11-29,1001.4,1001.4,7.72,,Y,388120,8142676,OFFLINE,Retail,,LUMP SUM,137764170,ARN-0019,,0,0
6754,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-07-29,2020-07-30,2020-07-30,00Y0000000,0.008,0,2020-07-29,1001.4,1001.4,7.52,,Y,388120,5908036,OFFLINE,Retail,,LUMP SUM,20112883,ARN-0019,,0,0
6755,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-10-14,2020-10-14,2020-10-15,00Y0000000,0.011,0,2020-10-14,1001.4,1001.4,10.6,,Y,388120,7272566,OFFLINE,Retail,,LUMP SUM,20378131,ARN-0019,,0,0
6756,4090331,13175433,0,9015973942,TA,DD,,P,DSPI,DTPI,,,0,2020-11-05,2020-11-06,2020-11-06,00Y0000000,0.033,0,2020-11-05,1013.25,1013.25,33.81,TA-RD-D-9015973942DTPO,Y,388120,7687841,OFFLINE,Retail,,LUMP SUM,89683393,ARN-0019,,0,0
6757,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-09-29,2020-09-30,2020-09-30,00Y0000000,0,0,2020-09-29,0,0,13.78,TA-DD-R-9015973942DTPI,Y,388120,6995716,OFFLINE,Retail,,LUMP SUM,93056792,ARN-0019,,0,0
6758,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-09-25,2020-09-26,2020-09-26,00Y0000000,0,0,2020-09-25,0,0,6.52,TA-DD-R-9015973942DTPI,Y,388120,6896821,OFFLINE,Retail,,LUMP SUM,94012439,ARN-0019,,0,0
6759,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-11-20,2020-11-20,2020-11-21,00Y0000000,0.007,0,2020-11-20,1001.4,1001.4,7.1,,Y,388120,7964691,OFFLINE,Retail,,LUMP SUM,134544315,ARN-0019,,0,0
6760,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-08-17,2020-08-18,2020-08-18,00Y0000000,0.011,0,2020-08-17,1001.4,1001.4,11.45,,Y,388120,6283766,OFFLINE,Retail,,LUMP SUM,20958955,ARN-0019,,0,0
6761,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-10-05,2020-10-06,2020-10-06,00Y0000000,0,0,2020-10-05,0,0,56.86,TA-DD-R-9015973942DTPI,Y,388120,7114366,OFFLINE,Retail,,LUMP SUM,93056793,ARN-0019,,0,0
6762,4090331,13175433,0,9015973942,TA,DD,,P,DIR,,,,0,2020-10-12,2020-10-13,2020-10-13,00Y0000000,0.026,0,2020-10-12,1013.25,1013.25,26.25,,Y,388120,7233016,OFFLINE,Retail,,LUMP SUM,88598476,ARN-0019,,0,0
6763,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-12-25,2020-12-25,2020-12-28,00Y0000000,0.008,0,2020-12-25,1001.4,1001.4,8.35,,Y,388120,8617291,OFFLINE,Retail,,LUMP SUM,151870768,ARN-0019,,0,0
6764,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-07-13,2020-07-14,2020-07-14,00Y0000000,0,0,2020-07-13,0,0,46.1,TA-DD-R-9015973942DTPI,Y,388120,5690486,OFFLINE,Retail,,LUMP SUM,94012424,ARN-0019,,0,0
6765,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-05-08,2020-05-09,2020-05-09,00Y0000000,0.016,0,2020-05-08,1001.4,1001.4,16.15,,Y,388120,4523711,OFFLINE,Retail,,LUMP SUM,12353933,ARN-0019,,0,0
6766,4090331,13175433,0,9015973942,TA,DD,,P,DIR,,,,0,2020-05-06,2020-05-07,2020-05-07,00Y0000000,0.013,0,2020-05-06,1006.23,1006.23,13.1,,Y,388120,4484161,OFFLINE,Retail,,LUMP SUM,90104728,ARN-0019,,0,0
6767,4090331,13175433,0,9015973942,TA,DD,,P,DSPI,DTPI,,,0,2020-06-23,2020-06-24,2020-06-24,00Y0000000,0.026,0,2020-06-23,1010.1,1010.1,26.35,TA-RD-D-9015973942DTPO,Y,388120,5334496,OFFLINE,Retail,,LUMP SUM,90104793,ARN-0019,,0,0
6768,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-09-23,2020-09-23,2020-09-24,00Y0000000,0,0,2020-09-23,0,0,7.6,TA-DD-R-9015973942DTPI,Y,388120,6857271,OFFLINE,Retail,,LUMP SUM,94012437,ARN-0019,,0,0
6769,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-06-10,2020-06-11,2020-06-11,00Y0000000,0,0,2020-06-10,0,0,48.25,TA-DD-R-9015973942DTPI,Y,388120,5116971,OFFLINE,Retail,,LUMP SUM,93034687,ARN-0019,,0,0
6770,4090331,13175433,0,9015973942,TA,DD,,P,DIR,,,,0,2020-12-11,2020-12-12,2020-12-14,00Y0000000,0.005,0,2020-12-11,1013.25,1013.25,5.41,,Y,388120,8320666,OFFLINE,Retail,,LUMP SUM,143759264,ARN-0019,,0,0
6771,4090331,13175433,0,9015973942,TA,DD,,P,DSPI,DTPI,,,0,2020-10-23,2020-10-23,2020-10-26,00Y0000000,0.018,0,2020-10-23,1013.25,1013.25,17.99,TA-RD-D-9015973942DTPO,Y,388120,7490091,OFFLINE,Retail,,LUMP SUM,89531825,ARN-0019,,0,0
6772,4090331,13175433,0,9015973942,TA,RD,,N,DSPO,DTPO,,,0,2020-06-16,2020-06-17,2020-06-17,00Y0000000,0,0,2020-06-16,0,0,46.55,TA-DD-R-9015973942DTPI,Y,388120,5215846,OFFLINE,Retail,,LUMP SUM,94012413,ARN-0019,,0,0
6773,4090331,13175433,0,9015973942,CF,DD,,P,DIR,,,,0,2020-11-22,2020-11-21,2020-11-23,00Y0000000,0.008,0,2020-11-22,1001.4,1001.4,7.54,,Y,388120,8004241,OFFLINE,Retail,,LUMP SUM,134939446,ARN-0019,,0,0
